18.461926,11.981567
18.471407,11.916676
18.461987,11.856045
18.448214,11.782003
18.436417,11.692395
18.428001,11.602878
18.431959,11.514437
18.427717,11.423157
18.424770,11.334325
18.426620,11.244541
18.417223,11.199391
18.408798,11.110458
18.409933,11.020268
18.397388,10.930748
18.387403,10.841171
18.385946,10.752204
18.382133,10.662118
18.375299,10.572131
18.368982,10.527596
18.365627,10.438154
18.356005,10.348251
18.347200,10.258912
18.335119,10.168829
18.327641,10.121019
18.314342,10.034467
18.296219,9.944512
18.282681,9.897434
18.248156,9.809055
18.220779,9.764094
18.190262,9.718848
18.147449,9.660150
18.102390,9.610177
18.057684,9.561979
18.012571,9.513193
17.967585,9.476332
17.923029,9.437988
17.878496,9.394672
17.833498,9.354281
17.788586,9.314813
17.737230,9.270260
17.688524,9.225515
17.641006,9.180758
17.596672,9.136042
17.551804,9.091261
17.510361,9.046467
17.467052,9.001729
17.423887,8.956898
17.375929,8.911823
17.326227,8.867053
17.277056,8.822298
17.229437,8.777495
17.183685,8.732738
17.135078,8.687846
17.086031,8.643161
17.040714,8.598333
16.991484,8.553561
16.948652,8.508925
16.901054,8.464135
16.856958,8.419072
16.806843,8.374139
16.757986,8.340776
16.713264,8.304370
16.668419,8.266800
16.623907,8.229567
16.578482,8.194928
16.519325,8.150046
16.462347,8.105357
16.399586,8.061558
16.354548,8.029592
16.309572,7.996749
16.259361,7.970574
16.176987,7.925781
16.130348,7.897868
16.085470,7.868906
16.015272,7.836011
15.950427,7.804952
15.905094,7.790906
15.815569,7.763555
15.724897,7.748390
15.669902,7.745918
15.591234,7.732564
15.501595,7.714144
15.431507,7.701207
15.367370,7.687384
15.277697,7.665454
15.223170,7.656379
15.143352,7.637712
15.053802,7.619173
15.009117,7.607456
14.919423,7.584384
14.845738,7.566867
14.785313,7.550643
14.695307,7.528179
14.650569,7.520709
14.561101,7.496844
14.480250,7.477209
14.426600,7.467215
14.337038,7.447027
14.246527,7.435652
14.196846,7.432322
14.112704,7.419250
14.023169,7.403920
13.933517,7.390107
13.888683,7.381409
13.799159,7.368359
13.709385,7.354264
13.619533,7.346640
13.574469,7.342312
13.529576,7.344974
13.439812,7.344490
13.349971,7.350066
13.259341,7.370583
13.214393,7.389503
13.125083,7.417150
13.080279,7.432461
12.990807,7.453839
12.901366,7.474973
12.856349,7.484901
12.766687,7.509821
12.722111,7.522583
12.632504,7.542861
12.546730,7.566815
12.498284,7.574692
12.408491,7.591466
12.327343,7.611941
12.273521,7.644153
12.228916,7.657691
12.138900,7.692544
12.094534,7.707713
12.005382,7.734962
11.956386,7.745983
11.871535,7.757617
11.782171,7.762232
11.692467,7.767986
11.602367,7.776685
11.527361,7.790895
11.467748,7.808125
11.378301,7.823151
11.330189,7.835689
11.243382,7.860830
11.189213,7.880579
11.107704,7.915656
11.063582,7.938681
10.987665,7.970233
10.928365,8.013489
10.885648,8.060879
10.837874,8.097180
10.802655,8.151948
10.790011,8.196740
10.763742,8.287138
10.747562,8.367930
10.741765,8.421739
10.722361,8.511157
10.704495,8.600748
10.697522,8.645346
10.679200,8.735228
10.659260,8.824433
10.648210,8.869322
10.643307,8.960240
10.641710,9.049438
10.635302,9.139020
10.630874,9.228276
10.631201,9.318755
10.628684,9.408022
10.630321,9.497415
10.625188,9.586633
10.613579,9.676054
10.604533,9.721034
10.601618,9.810925
10.594571,9.900666
10.590525,9.989968
10.582414,10.079318
10.568377,10.153508
10.555928,10.213403
10.540689,10.302957
10.523653,10.369376
10.511762,10.437903
10.501726,10.527497
10.499973,10.617601
10.497985,10.706823
10.495288,10.796928
10.494278,10.886022
10.490050,10.976187
10.491881,11.065740
10.496685,11.155341
10.505137,11.245347
10.517103,11.334895
10.523528,11.393684
10.533862,11.469779
10.557295,11.559410
10.568423,11.607899
10.590010,11.693874
10.612798,11.783584
10.625138,11.828401
10.647547,11.918065
10.663313,11.962976
10.688498,12.052596
10.704685,12.097472
10.739573,12.187517
10.758872,12.232303
10.792949,12.302227
10.825942,12.366918
10.851303,12.411622
10.882413,12.479282
10.913522,12.545706
10.929647,12.590271
10.959853,12.680047
10.979256,12.724665
11.004460,12.814750
11.033155,12.859707
11.061309,12.935821
11.076219,12.992968
11.097844,13.082557
11.111496,13.127639
11.133468,13.217055
11.150861,13.280149
11.160834,13.350671
11.170428,13.440203
11.172449,13.529611
11.163270,13.618253
11.150826,13.667086
11.128234,13.752216
11.106094,13.823416
11.087112,13.886718
11.061341,13.964284
11.040836,14.020817
11.016595,14.087105
10.991549,14.155347
10.971693,14.210523
10.947248,14.289669
10.926957,14.346756
10.904291,14.424092
10.882167,14.487190
10.859576,14.558289
10.837451,14.609559
10.798236,14.692579
10.784120,14.737559
10.748048,14.811093
10.714115,14.871800
10.696979,14.916987
10.678215,15.007751
10.678843,15.097558
10.679107,15.187296
10.682759,15.276980
10.686209,15.366714
10.702935,15.438419
10.720349,15.501986
10.747705,15.583209
10.765961,15.636892
10.792808,15.697621
10.827112,15.771677
10.854635,15.816465
10.882302,15.882570
10.902542,15.949839
10.927086,16.029060
10.952304,16.084454
10.971848,16.163248
10.991667,16.219633
11.034918,16.265327
11.064917,16.309633
11.103771,16.398603
11.126240,16.443518
11.150987,16.504671
11.173460,16.577591
11.195816,16.635689
11.214800,16.712057
11.241746,16.757505
11.286289,16.841358
11.322244,16.892237
11.345625,16.936153
11.375874,16.990065
11.420446,17.060055
11.465562,17.108316
11.504612,17.161541
11.544795,17.206024
11.582899,17.250483
11.601285,17.294630
11.644913,17.369778
11.690454,17.403996
11.766110,17.431301
11.825544,17.455635
11.875380,17.475912
11.935745,17.520206
11.980287,17.564537
